time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,-3.49979386067586,-0.0054979245708951146,20.197166283411534,6.146667973047606,0.30677561161103917,0.0,-3.868702888953736,-0.8133128107779597,4.714792848619119,-0.11832161371594642,0.15753754185182484,0.0,424.9783109112463,427.1348569540535,427.04967009911746,427.4031022727034
3.2400000000000024,-3.7385956399760647,-0.05706804489509914,20.48247725538876,6.143270876507151,0.31623410200948676,0.0,-4.092141820879698,-0.9058441763819711,4.794332946889326,-0.1406341750398757,0.15485628753928016,0.0,474.3117141124368,474.12726409147575,473.92244494471134,472.19063768451736
3.3000000000000025,-3.992059426130604,-0.11469994960620737,20.775612855093605,6.138123094675429,0.32551524533312914,0.0,-4.3573614645606,-1.0155244929932812,4.974930408956288,-0.1617417820589047,0.1541182798193755,0.0,507.6142538107431,507.58060867369954,507.15028833164007,505.6141091749379
3.3600000000000025,-4.259216532924834,-0.17797057049419693,21.07228005510854,6.130133650498017,0.33815886550846663,0.0,-4.5488854798603775,-1.0940179880980112,4.9132456971443395,-0.17733907648247033,0.17314157328057264,0.0,433.14397685427423,434.7663659806511,434.91158608837657,433.5755158701169
3.4200000000000026,-4.539044277973948,-0.2464665576073486,21.367713203306547,6.121800626976476,0.359176890492237,0.0,-4.780408141462812,-1.189667998171891,4.932787474846126,-0.19522326295848566,0.1362055805398556,0.0,464.3776981338374,461.49428995046986,464.66574640823853,463.2302613084838
3.4800000000000026,-4.831920012202803,-0.3203145502322542,21.66097187919997,6.112199436301054,0.37172539098597035,0.0,-4.9831282742639775,-1.272551989118929,4.841745745390558,-0.18045873104267857,0.11205737599039417,0.0,430.60518734619245,428.57271725291145,428.7333410286936,429.9496673578924
3.5400000000000027,-5.139507280851254,-0.40022794346642016,21.954510560501806,6.118254163882714,0.385352533465122,0.0,-5.270778317146984,-1.390346253641604,4.941032953516195,-0.1366341704055535,0.13966432288597197,0.0,493.6890426796415,495.73390713575117,492.002624432001,495.21398001777993
3.6000000000000028,-5.463480576051158,-0.4866269034784411,22.250984200994065,6.1113321360708355,0.402250412444471,0.0,-5.529597996144009,-1.4899727209091975,4.939701982257648,-0.12540263720611902,0.10646967743281492,0.0,467.9856756367081,465.4084860570901,465.38241338908756,466.2455610493094
3.660000000000003,-5.802660671970364,-0.5788580911833265,22.545802583989637,6.103924202032207,0.40862664532458837,0.0,-5.776933325134196,-1.584863137248904,4.886656811897571,-0.12268058722200872,0.10535789699553498,0.0,451.32496327048335,451.2448672503168,453.15370484134115,453.35877886902927
3.720000000000003,-6.15598894826482,-0.6765255767286342,22.835423375897186,6.102906602869261,0.4184423669224753,0.0,-6.00150292937674,-1.6707333794726789,4.7667801060529165,-0.09626557524550189,0.12466939504033928,0.0,429.7871099949568,431.43275470325887,430.15225174660833,432.37200267664525
3.780000000000003,-6.524760736668665,-0.780081080772473,23.121697277561644,6.09779563062337,0.4270425545287031,0.0,-6.291449418776289,-1.7813337553240403,4.774142113084517,-0.08845301534634753,0.1351238070501813,0.0,476.839881293274,477.6518035956937,475.0795946644517,475.67159593861606
3.840000000000003,-6.910102291732097,-0.88992967329743,23.406076118824853,6.09374063514108,0.4351689907450762,0.0,-6.5539186854668205,-1.8804521147276307,4.704104032081886,-0.07733674700793959,0.13199340778326252,0.0,453.98497702739803,453.74982469185284,452.9450877806733,453.83271026895414
3.900000000000003,-7.309179375923153,-1.004870372523202,23.681510203181595,6.096165509875121,0.44831205479066494,0.0,-6.74975841836476,-1.9507791447532596,4.476902464922021,-0.10767920570754423,0.15585753118881576,0.0,396.7393704482588,398.94589935287564,399.5105210379672,396.7259187690836
3.960000000000003,-7.724218688392536,-1.1255599562512586,23.951355791399678,6.091255677752898,0.46296844046243724,0.0,-7.085748234343824,-2.07226913183727,4.515528296769842,-0.09518490368010472,0.17991577605062706,0.0,492.7140671675893,494.51262029502954,493.04340348784564,493.95770575238123
4.020000000000002,-8.157589875838607,-1.252778072753583,24.219127027889538,6.088726256050629,0.47474680565889926,0.0,-7.360819836127019,-2.16831556334738,4.408939017684413,-0.11596212640944772,0.1677851470773343,0.0,449.66184847294454,448.70725772266707,450.8058203387038,449.11435278777077
4.080000000000001,-8.607981182951738,-1.3858949879686757,24.480902659779797,6.083244306941335,0.4860260649624015,0.0,-7.653002190437262,-2.2690769271185594,4.315437378371402,-0.13052461733002257,0.15446380764537768,0.0,457.02082374151536,455.98218629219986,458.6612015611278,457.49011681400077
4.14,-9.074540098503533,-1.5245266922137173,24.733973109441582,6.075928713238387,0.49532935538260414,0.0,-7.8998387307602185,-2.3523234371463717,4.1195396794877865,-0.13968464684329407,0.15087576414068815,0.0,423.05949781964375,422.77381834149867,423.6024403982861,422.79630186917836
4.199999999999998,-9.557678710675455,-1.6688309565231074,24.978013174737644,6.068661837002402,0.5046972275677568,0.0,-8.205438708608197,-2.45810353807632,4.013613834270703,-0.12926029552414556,0.1434072890813092,0.0,459.24620327294025,458.6731650810772,457.373178942477,458.18636445927723
4.259999999999997,-10.05817407234222,-1.8190996776699626,25.21340086399978,6.061853799632878,0.5209389597859948,0.0,-8.478776928449673,-2.5510317830465925,3.831178274566986,-0.1197302528902138,0.11190927382092274,0.0,436.98880677962546,434.3711134077238,432.4166677591713,433.2040756646399
4.319999999999996,-10.575268216816541,-1.9749818390318654,25.43756495540446,6.055055407155347,0.5295774892627652,0.0,-8.758497161313386,-2.645294427740415,3.6399233544987224,-0.12783703575141203,0.09546659723468925,0.0,434.2613970436901,432.88974383184586,435.2770514155896,434.5839196900465
4.379999999999995,-11.10870343167856,-2.1363354884855696,25.649042578601122,6.049927971158738,0.5383804805524735,0.0,-9.023590124961714,-2.7333593045283893,3.408548371282336,-0.11152852298967365,0.1135127859741776,0.0,421.0887260031983,422.65704379149446,419.92799282580575,421.32633905926554
4.439999999999993,-11.659523030368073,-2.3035135748050766,25.848575492778536,6.0439498273158705,0.5457239738022306,0.0,-9.337731030762951,-2.839418755339883,3.241219913350903,-0.10339810676509735,0.12039713896632057,0.0,448.42643228990823,448.9973490004349,447.4542418861387,448.1055324563899
4.499999999999992,-12.229909567810497,-2.4773122572297424,26.038721893536042,6.039263708611429,0.5535529080165569,0.0,-9.675756724527805,-2.953914016698188,3.0953698996095995,-0.09104980580943983,0.1278018364942281,0.0,459.24173505106415,459.8420116045093,459.40375145112483,460.37402782467376
4.559999999999991,-12.820669389652481,-2.6579633225428956,26.219737150505388,6.039440934198369,0.5612390585080371,0.0,-10.016905877849538,-3.06754677406478,2.9369512427690982,-0.06620676499765725,0.12850016937772452,0.0,459.0362571135503,459.1060855149379,458.077109531278,460.04371180655846
4.6199999999999894,-13.433996812469687,-2.8461291298833236,26.393916961869603,6.036847187940953,0.5764948067991158,0.0,-10.427875376130176,-3.204229868014488,2.8659504883111846,-0.05448892462992438,0.15741454301855554,0.0,494.3286112464364,496.470940286049,493.9253720901704,494.7866992193633
4.679999999999988,-14.070363283483037,-3.041764833814248,26.560648880978516,6.033566707072614,0.5908316671264888,0.0,-10.785045612962612,-3.31673650458994,2.689485514432481,-0.05536782612855688,0.18047205831065538,0.0,462.86751926087754,464.7039732716783,464.69674221417006,464.6259547845053
4.739999999999987,-14.727606417347978,-3.243845695958402,26.715328480154458,6.032148249003214,0.6028594701459902,0.0,-11.123868749736747,-3.41905839137893,2.4646697357676293,-0.07172978749287291,0.16721350918864744,0.0,452.0366904195547,450.99595723715595,452.2246890262989,450.9017035614815
4.799999999999986,-15.40859784812417,-3.4531876310342375,26.86071573376544,6.032517941095726,0.6128858117594671,0.0,-11.57605157176254,-3.558360091156968,2.3785421499831623,-0.09664226730410654,0.16682872901980095,0.0,507.0924912367215,507.08775043229895,508.37481035580953,506.58167954042483
4.859999999999984,-16.112524979731678,-3.669277406846792,26.994497646510467,6.029134876391071,0.6262852528232647,0.0,-11.889143429086957,-3.6445383637387927,2.0792253434663457,-0.11491038115990193,0.18583173335032524,0.0,433.7668589678376,435.38999579573533,435.2143471723619,433.6724984233512
4.919999999999983,-16.83504878093413,-3.890378347184982,27.109477064264997,6.032618617593446,0.6374515951025055,0.0,-12.196158954465474,-3.7252529356728528,1.7521766792505455,-0.08080035794046443,0.18647861425000403,0.0,426.967656613502,427.05800111893353,426.3210178288363,429.21709126338214
4.979999999999982,-17.57646754245336,-4.116355418788188,27.204863514039786,6.02781198553696,0.6580531388839113,0.0,-12.518557969875175,-3.807100371067816,1.424991928291964,-0.0845322660935353,0.21890733079000635,0.0,430.0813265628529,432.8597635358462,432.4841306720916,432.1638845126798
5.0399999999999805,-18.337405547768537,-4.347205948456252,27.280170732959363,6.02455208074268,0.671739930009295,0.0,-12.84698069410383,-3.8877627660698466,1.0833513953069829,-0.10052759767782314,0.22593538385597725,0.0,431.8319105679078,432.47460017417814,433.0027457362431,431.64738548352227
